dataset,series,model,family,window_type,h,coverage,interval_width,mae,rmse,pinball_lower,pinball_upper,n
intermittent,SKU-C3087,lgbm_conformal,ml,expanding,11,0.875,2.2600201720036956,0.37473970236830456,0.5613209529459962,0.05753596210862459,0.10945026976379671,8
intermittent,SKU-C3087,lgbm_conformal,ml,expanding,12,0.375,2.8321541928463345,2.7541763234682306,3.732812754149169,0.3954268041155573,1.1647135535755775,8
intermittent,SKU-C3087,lgbm_conformal,ml,expanding,13,0.75,2.392116362192808,0.9771072181671285,1.6775286452289888,0.06067809214116571,0.4572781929011902,8
intermittent,SKU-C3087,lgbm_conformal,ml,expanding,14,0.75,2.4406328044829255,0.8301035277559872,1.3240779570090078,0.2614060371429061,0.135789852705352,8
intermittent,SKU-C3087,seasonal_naive,baseline,rolling,1,0.875,4.037500000000001,1.0,2.0615528128088303,0.1375,0.18937500000000024,8
intermittent,SKU-C3087,seasonal_naive,baseline,rolling,2,0.875,3.9125000000000014,1.0,2.0615528128088303,0.25625,0.18937500000000024,8
intermittent,SKU-C3087,seasonal_naive,baseline,rolling,3,0.875,3.5375000000000014,1.125,2.57390753524675,0.05625000000000001,0.49562500000000015,8
intermittent,SKU-C3087,seasonal_naive,baseline,rolling,4,1.0,3.6625000000000014,0.125,0.3535533905932738,0.0,0.18312500000000023,8
intermittent,SKU-C3087,seasonal_naive,baseline,rolling,5,0.875,3.9125000000000014,1.0,2.5,0.48124999999999996,0.21437500000000026,8
intermittent,SKU-C3087,seasonal_naive,baseline,rolling,6,1.0,4.037500000000001,0.5,1.4142135623730951,0.0,0.20187500000000025,8
intermittent,SKU-C3087,seasonal_naive,baseline,rolling,7,1.0,3.5375000000000014,0.75,1.5,0.037500000000000006,0.1393750000000002,8
intermittent,SKU-C3087,seasonal_naive,baseline,rolling,8,0.75,4.037500000000001,1.25,2.5,0.15,0.3018750000000002,8
intermittent,SKU-C3087,seasonal_naive,baseline,rolling,9,0.75,3.9125000000000014,1.25,2.5,0.26875,0.4268750000000002,8
intermittent,SKU-C3087,seasonal_naive,baseline,rolling,10,1.0,3.5375000000000014,0.0,0.0,0.0,0.17687500000000023,8
intermittent,SKU-C3087,seasonal_naive,baseline,rolling,11,1.0,3.6625000000000014,0.25,0.5,0.00625,0.17687500000000023,8
intermittent,SKU-C3087,seasonal_naive,baseline,rolling,12,0.875,3.9125000000000014,0.875,2.4748737341529163,0.0625,0.6331250000000002,8
intermittent,SKU-C3087,seasonal_naive,baseline,rolling,13,1.0,4.037500000000001,1.0,2.0,0.025,0.17687500000000023,8
intermittent,SKU-C3087,seasonal_naive,baseline,rolling,14,1.0,3.5375000000000014,0.0,0.0,0.0,0.17687500000000023,8
intermittent,SKU-C3087,sarima,classical,rolling,1,0.875,2.4334102472847574,0.4837116263878667,0.942636750793487,0.018750000000000003,0.13792505973981847,8
intermittent,SKU-C3087,sarima,classical,rolling,2,0.875,2.3623248054151573,0.4614352445390366,1.0550637104501543,0.018750000000000003,0.1801469689569103,8
intermittent,SKU-C3087,sarima,classical,rolling,3,0.875,2.3170609912227538,1.221558283602307,2.5540523972864073,0.05625000000000001,0.6250425202633063,8
intermittent,SKU-C3087,sarima,classical,rolling,4,1.0,2.590254083246694,0.31068000538647966,0.3840610444418333,0.0,0.12951270416233482,8
intermittent,SKU-C3087,sarima,classical,rolling,5,1.0,2.368889353462832,0.18033813741630725,0.3076401937197558,0.00625,0.11219446767314172,8
intermittent,SKU-C3087,sarima,classical,rolling,6,1.0,2.4446747155503403,0.15821927484593312,0.19719883516419923,0.0,0.12223373577751714,8
intermittent,SKU-C3087,sarima,classical,rolling,7,0.75,2.4703891021598103,0.7907412747597129,1.3753153810086898,0.037500000000000006,0.18897125994339514,8
intermittent,SKU-C3087,sarima,classical,rolling,8,0.875,2.471959065072474,0.7283927403903667,1.6495856725617444,0.03125,0.3802888141214251,8
intermittent,SKU-C3087,sarima,classical,rolling,9,0.875,2.42613700748525,0.6995645297680709,1.714947841999303,0.03125,0.4213682186234818,8
intermittent,SKU-C3087,sarima,classical,rolling,10,1.0,2.367466866062779,0.13100251507605754,0.1676087425353452,0.0,0.11837334330313903,8
intermittent,SKU-C3087,sarima,classical,rolling,11,1.0,2.592491762338706,0.22779988607895163,0.25308293532922455,0.00625,0.12337458811693539,8
intermittent,SKU-C3087,sarima,classical,rolling,12,0.75,2.422408572074609,1.8008856686759163,3.4138170339315765,0.08750000000000001,1.192851493291979,8
intermittent,SKU-C3087,sarima,classical,rolling,13,0.875,2.46693946720508,0.6594430730464764,1.4274496668497276,0.025,0.29835400620888924,8
intermittent,SKU-C3087,sarima,classical,rolling,14,1.0,2.4902308860611133,0.1817734858574775,0.19722992946523618,0.0,0.12451154430305578,8
intermittent,SKU-C3087,ets,classical,rolling,1,0.875,2.6995454687083362,0.5922362668984045,0.975647058015957,0.018750000000000003,0.1339657543839937,8
intermittent,SKU-C3087,ets,classical,rolling,2,0.875,2.699150513246636,0.5918413009305641,0.9755930068513207,0.018750000000000003,0.1339460057796576,8
intermittent,SKU-C3087,ets,classical,rolling,3,0.875,2.6987555579334312,1.3694983137709924,2.540026581294869,0.05625000000000001,0.6259996798457926,8
intermittent,SKU-C3087,ets,classical,rolling,4,1.0,2.6983606027402116,0.30960480371063637,0.327467294929988,0.0,0.1349180301370107,8
intermittent,SKU-C3087,ets,classical,rolling,5,1.0,2.697965647644133,0.3376371305946886,0.3681852752531197,0.00625,0.12864828238220677,8
intermittent,SKU-C3087,ets,classical,rolling,6,1.0,2.6975706926268894,0.30881486966346977,0.3271584095489895,0.0,0.13487853463134458,8
intermittent,SKU-C3087,ets,classical,rolling,7,0.75,2.6971757376738164,0.9354008651822726,1.4099206653165974,0.037500000000000006,0.17919421711081876,8
intermittent,SKU-C3087,ets,classical,rolling,8,0.875,2.6967807827731614,0.8394715029342952,1.6625487207838958,0.03125,0.37132751207620596,8
intermittent,SKU-C3087,ets,classical,rolling,9,0.875,2.69638582791551,0.8483868914945523,1.676461539271132,0.03125,0.41173011271447657,8
intermittent,SKU-C3087,ets,classical,rolling,10,1.0,2.6959908730933204,0.3072350022013943,0.3265626970872872,0.0,0.13479954365466615,8
intermittent,SKU-C3087,ets,classical,rolling,11,1.0,2.695595918300548,0.32773298685294383,0.3569900694149651,0.00625,0.1285297959150275,8
intermittent,SKU-C3087,ets,classical,rolling,12,0.75,2.6952009635323524,1.8831643096272925,3.3381867318042895,0.08750000000000001,1.1520296876380343,8
intermittent,SKU-C3087,ets,classical,rolling,13,0.875,2.6948060087848553,0.7800291398599266,1.4150195690868195,0.025,0.2840016909781195,8
intermittent,SKU-C3087,ets,classical,rolling,14,1.0,2.694411054054952,0.3056551351536593,0.32599652873279317,0.0,0.13472055270274771,8
intermittent,SKU-C3087,prophet,gam,rolling,1,0.875,2.4378269828430414,0.7421426447062158,1.180469486059128,0.018750000000000003,0.33303407136613533,8
intermittent,SKU-C3087,prophet,gam,rolling,2,0.875,2.5974127247892187,0.8337015800892495,1.239739880224265,0.018750000000000003,0.36013705502509163,8
intermittent,SKU-C3087,prophet,gam,rolling,3,0.875,2.771735161321944,1.373774323923941,2.523331787544497,0.05625000000000001,0.6402485177083579,8
intermittent,SKU-C3087,prophet,gam,rolling,4,1.0,2.384436288467559,0.3501126078950074,0.5331895725687,0.0,0.11922181442337805,8
intermittent,SKU-C3087,prophet,gam,rolling,5,1.0,2.9127854360455756,0.6509881694971743,0.8536901529475456,0.00625,0.1393892718022789,8
intermittent,SKU-C3087,prophet,gam,rolling,6,1.0,2.3983556819292255,0.4095368960065872,0.5923288413840647,0.0,0.1199177840964614,8
intermittent,SKU-C3087,prophet,gam,rolling,7,1.0,2.729331752520275,0.7191022791397556,0.9330987247281506,0.037500000000000006,0.09896658762601386,8
intermittent,SKU-C3087,prophet,gam,rolling,8,0.875,2.5046818067317953,1.1342445247136137,1.891373594920894,0.03125,0.7189840903365898,8
intermittent,SKU-C3087,prophet,gam,rolling,9,0.875,2.58316583847522,1.104793066666505,1.7524746201915267,0.03125,0.3953705878476601,8
intermittent,SKU-C3087,prophet,gam,rolling,10,1.0,2.7826965485558324,0.7957991103172846,0.9481256949859326,0.0,0.1391348274277917,8
intermittent,SKU-C3087,prophet,gam,rolling,11,1.0,2.4929122684862657,0.5634248332097698,0.6925978077808952,0.00625,0.11839561342431337,8
intermittent,SKU-C3087,prophet,gam,rolling,12,0.75,2.9517417358017175,2.1663539412948944,3.133679165150944,0.08750000000000001,1.039457971670722,8
intermittent,SKU-C3087,prophet,gam,rolling,13,0.875,2.52627200625202,0.9487588230155448,1.467747810470612,0.025,0.2633385384447261,8
intermittent,SKU-C3087,prophet,gam,rolling,14,1.0,2.7946335168445726,0.7768132733327582,0.8903377243279815,0.0,0.1397316758422288,8
intermittent,SKU-C3087,sktime_theta,gam,rolling,1,0.875,2.483440898942173,0.4945014206280884,1.0718730611828984,0.018750000000000003,0.17725432720928586,8
intermittent,SKU-C3087,sktime_theta,gam,rolling,2,0.875,2.6013207474541775,0.5777802807014951,1.0558391150889166,0.018750000000000003,0.16606667725588004,8
intermittent,SKU-C3087,sktime_theta,gam,rolling,3,0.875,2.7827106149127205,1.3130237122933401,2.4300199282466646,0.05625000000000001,0.6019548436041873,8
intermittent,SKU-C3087,sktime_theta,gam,rolling,4,1.0,2.3897293873337855,0.027812374308736627,0.04295147050616698,0.0,0.11948646936668939,8
intermittent,SKU-C3087,sktime_theta,gam,rolling,5,1.0,2.9031395620240246,0.518042932836116,0.5335488731668874,0.00625,0.13890697810120134,8
intermittent,SKU-C3087,sktime_theta,gam,rolling,6,1.0,2.3984703891450785,0.04246697619509572,0.05985867606019769,0.0,0.11992351945725405,8
intermittent,SKU-C3087,sktime_theta,gam,rolling,7,0.875,2.7211821682014032,0.8940129105357764,1.3335834057977114,0.037500000000000006,0.15510059926508793,8
intermittent,SKU-C3087,sktime_theta,gam,rolling,8,0.875,2.4801684566160045,0.7430257474415065,1.7743673129817021,0.03125,0.41511724765562225,8
intermittent,SKU-C3087,sktime_theta,gam,rolling,9,0.875,2.5980483020079674,0.7935636416696543,1.7072752586643716,0.03125,0.4232547277771549,8
intermittent,SKU-C3087,sktime_theta,gam,rolling,10,1.0,2.7794381663467345,0.4029923068958937,0.4069277370923167,0.0,0.13897190831733686,8
intermittent,SKU-C3087,sktime_theta,gam,rolling,11,1.0,2.386456935648286,0.15045034632652451,0.3547578238569613,0.00625,0.1130728467824144,8
intermittent,SKU-C3087,sktime_theta,gam,rolling,12,0.75,2.8998671072192765,2.1065773736900906,3.372226556832845,0.08750000000000001,1.1672094835022442,8
intermittent,SKU-C3087,sktime_theta,gam,rolling,13,0.875,2.395197931221346,0.5409913030085138,1.415418537198688,0.025,0.29575189603258156,8
intermittent,SKU-C3087,sktime_theta,gam,rolling,14,1.0,2.717909707158949,0.3413981884317725,0.3579999796858223,0.0,0.13589548535794754,8
intermittent,SKU-C3087,lgbm_quantile,ml,rolling,1,0.625,0.7507585779746329,0.3669682240400616,0.960605965304011,0.02225665373257568,0.2617980982927156,8
intermittent,SKU-C3087,lgbm_quantile,ml,rolling,2,0.625,0.7995798976732775,0.3919539464104233,1.061454765235776,0.02274470112887619,0.2537133032887991,8
intermittent,SKU-C3087,lgbm_quantile,ml,rolling,3,0.75,0.8524125708714445,1.1591928988272886,2.573817112232903,0.05849385597013045,0.8615866142582549,8
intermittent,SKU-C3087,lgbm_quantile,ml,rolling,4,0.75,0.8101696211160403,0.10916570931657346,0.2962548424560457,0.004137735106094865,0.04072625658770178,8
intermittent,SKU-C3087,lgbm_quantile,ml,rolling,5,0.625,0.9957905113028723,0.39664381470917826,0.6051169477648355,0.010479776884574278,0.11469259437291522,8
intermittent,SKU-C3087,lgbm_quantile,ml,rolling,6,0.75,0.9584526347403827,0.10835585702210777,0.1927976722944305,0.004259930896184998,0.04814683862629207,8
intermittent,SKU-C3087,lgbm_quantile,ml,rolling,7,0.625,0.7587955986690992,0.752577447061641,1.4143809533589566,0.03985093884054301,0.33965452998519186,8
intermittent,SKU-C3087,lgbm_quantile,ml,rolling,8,0.625,0.8548683694494925,0.6475114103365394,1.7008573067623276,0.0343535030105425,0.5189258247037998,8
intermittent,SKU-C3087,lgbm_quantile,ml,rolling,9,0.625,0.8177464597095623,0.703392661808621,1.7750012777397453,0.03434165835845172,0.6348000418464492,8
intermittent,SKU-C3087,lgbm_quantile,ml,rolling,10,0.75,1.496928597869107,0.1717887871644122,0.3816641994397547,0.0031327239266976154,0.07501131010012371,8
intermittent,SKU-C3087,lgbm_quantile,ml,rolling,11,0.875,1.5319050091955193,0.1110053819332417,0.23163109037745197,0.006798871968942779,0.07050972038620626,8
intermittent,SKU-C3087,lgbm_quantile,ml,rolling,12,0.5,1.8415880369527957,2.5758363352407825,3.7781506035586045,0.09066750476707876,1.286161389519402,8
intermittent,SKU-C3087,lgbm_quantile,ml,rolling,13,0.625,1.181686212337371,0.6543454534765888,1.4304055033372245,0.028167183290331483,0.5342510044742544,8
intermittent,SKU-C3087,lgbm_quantile,ml,rolling,14,0.75,1.1143051949300136,0.09459220144044277,0.1845833882657531,0.00308333266685792,0.055877540413177454,8
intermittent,SKU-C3087,lgbm_conformal,ml,rolling,1,0.875,2.508008276800796,0.5463838646898129,0.9122923408714341,0.018750000000000003,0.12687180860583352,8
intermittent,SKU-C3087,lgbm_conformal,ml,rolling,2,0.875,2.351513403040422,0.6524565701632523,1.163237150259854,0.018750000000000003,0.2248471769669711,8
intermittent,SKU-C3087,lgbm_conformal,ml,rolling,3,0.875,2.431366910021266,1.357801912682191,2.580521511135505,0.05625000000000001,0.6804041513368381,8
intermittent,SKU-C3087,lgbm_conformal,ml,rolling,4,1.0,2.337014572584444,0.3020092925887844,0.5439901377406982,0.0,0.1168507286292223,8
intermittent,SKU-C3087,lgbm_conformal,ml,rolling,5,1.0,2.919101239628291,0.645392378867496,0.8297435488048666,0.00625,0.1397050619814147,8
intermittent,SKU-C3087,lgbm_conformal,ml,rolling,6,1.0,2.4095345094452654,0.3147618482038905,0.5075328483199391,0.0,0.12047672547226337,8
intermittent,SKU-C3087,lgbm_conformal,ml,rolling,7,0.875,2.60978337729198,0.8556728679813463,1.2551376585479483,0.037500000000000006,0.23667291437323226,8
intermittent,SKU-C3087,lgbm_conformal,ml,rolling,8,0.875,2.3314877100696902,0.8867029644080939,1.819978504724013,0.03125,0.4572308729762898,8
intermittent,SKU-C3087,lgbm_conformal,ml,rolling,9,0.875,2.2875996421303664,0.7533261326874587,1.6761682079389775,0.03125,0.43901901385684905,8
intermittent,SKU-C3087,lgbm_conformal,ml,rolling,10,1.0,2.727948739887286,0.5548683932009837,0.7789826041658418,0.0,0.13639743699436446,8
intermittent,SKU-C3087,lgbm_conformal,ml,rolling,11,1.0,2.321704031220452,0.3592877500549113,0.4991770620986315,0.00625,0.1098352015610227,8
intermittent,SKU-C3087,lgbm_conformal,ml,rolling,12,0.625,2.9145945034941367,2.3339001408816946,3.3781645796228266,0.1439142882001718,1.2080649062467679,8
intermittent,SKU-C3087,lgbm_conformal,ml,rolling,13,0.875,2.373902157618476,0.6831680230049917,1.2700305570996293,0.025,0.24753632448665444,8
intermittent,SKU-C3087,lgbm_conformal,ml,rolling,14,1.0,2.351986649181031,0.35311116029955025,0.495809691369907,0.0,0.11759933245905163,8
